tenten-genin.jpg	https://files.catbox.moe/yyji8x.jpeg	Tenten (Genin)
tenten-shippuden.jpg	https://files.catbox.moe/2ljosv.jpeg	Tenten (Shippuden)
tenten-adult.jpg	https://files.catbox.moe/7gw9yv.jpeg	Tenten (Adult)
hashirama-senju-first-hokage-prime.jpg	https://files.catbox.moe/hgrmex.jpeg	Hashirama Senju (First Hokage — Prime)
hashirama-senju-edo-tensei.jpg	https://files.catbox.moe/gqw3w1.jpeg	Hashirama Senju (Edo Tensei)
tobirama-senju-second-hokage-prime.jpg	https://files.catbox.moe/mhnchc.jpeg	Tobirama Senju (Second Hokage — Prime)
tobirama-senju-edo-tensei.jpg	https://files.catbox.moe/nly2my.jpeg	Tobirama Senju (Edo Tensei)
hiruzen-sarutobi-third-hokage-prime.jpg	https://files.catbox.moe/9rohi2.jpeg	Hiruzen Sarutobi (Third Hokage — Prime)
hiruzen-sarutobi-third-hokage-elder.jpg	https://files.catbox.moe/3584l7.jpeg	Hiruzen Sarutobi (Third Hokage — Elder)
hiruzen-sarutobi-edo-tensei.jpg	https://files.catbox.moe/pvrp6j.jpeg	Hiruzen Sarutobi (Edo Tensei)
minato-namikaze-young-third-war.jpg	https://files.catbox.moe/ru97ij.jpeg	Minato Namikaze (Young — Third War)
minato-namikaze-fourth-hokage.jpg	https://files.catbox.moe/vtl66b.jpeg	Minato Namikaze (Fourth Hokage)
minato-namikaze-edo-tensei.jpg	https://files.catbox.moe/syzhpr.jpeg	Minato Namikaze (Edo Tensei)
minato-namikaze-edo-tensei-kcm.jpg	https://files.catbox.moe/5hmdla.jpeg	Minato Namikaze (Edo Tensei — KCM)
tsunade-young-second-war.jpg	https://files.catbox.moe/kdiuu9.jpeg	Tsunade (Young — Second War)
tsunade-fifth-hokage.jpg	https://files.catbox.moe/kamnux.jpeg	Tsunade (Fifth Hokage)
tsunade-byakugo-released.jpg	https://files.catbox.moe/oyfxuu.jpeg	Tsunade (Byakugō Released)
tsunade-retired.jpg	https://files.catbox.moe/r0acgf.jpeg	Tsunade (Retired)
danzo-shimura-elder-root-leader.jpg	https://files.catbox.moe/1477a1.jpeg	Danzō Shimura (Elder / Root Leader)
danzo-shimura-izanagi-user.jpg	https://files.catbox.moe/9kncie.jpeg	Danzō Shimura (Izanagi User)
jiraiya-young-second-war.jpg	https://files.catbox.moe/idkab4.jpeg	Jiraiya (Young — Second War)
jiraiya-sannin-sensei.jpg	https://files.catbox.moe/0e4ey3.jpeg	Jiraiya (Sannin — Sensei)
jiraiya-sage-mode.jpg	https://files.catbox.moe/smjw2l.jpeg	Jiraiya (Sage Mode)
orochimaru-young-second-war.jpg	https://files.catbox.moe/0zffn7.jpeg	Orochimaru (Young — Second War)
orochimaru-defector.jpg	https://files.catbox.moe/dhzd7c.jpeg	Orochimaru (Defector)
orochimaru-white-snake.jpg	https://files.catbox.moe/pchut3.jpeg	Orochimaru (White Snake)
orochimaru-revived.jpg	https://files.catbox.moe/get731.jpeg	Orochimaru (Revived)
orochimaru-reformed.jpg	https://files.catbox.moe/bt3hhf.jpeg	Orochimaru (Reformed)
iruka-umino-academy-instructor.jpg	https://files.catbox.moe/faowa1.jpeg	Iruka Umino (Academy Instructor)
anko-mitarashi-tokubetsu-jonin.jpg	https://files.catbox.moe/fq9s1d.jpeg	Anko Mitarashi (Tokubetsu Jōnin)
anko-mitarashi-adult.jpg	https://files.catbox.moe/cc3a1q.jpeg	Anko Mitarashi (Adult)
might-duy-eternal-genin.jpg	https://files.catbox.moe/ulwtey.jpeg	Might Duy (Eternal Genin)
genma-shiranui-tokubetsu-jonin.jpg	https://files.catbox.moe/iwuxso.jpeg	Genma Shiranui (Tokubetsu Jōnin)
hayate-gekko-tokubetsu-jonin.jpg	https://files.catbox.moe/1w2cj6.jpeg	Hayate Gekkō (Tokubetsu Jōnin)
ibiki-morino-head-of-ti.jpg	https://files.catbox.moe/dgi07k.jpeg	Ibiki Morino (Head of T&I)
shizune-tsunades-assistant.jpg	https://files.catbox.moe/mbpqfd.jpeg	Shizune (Tsunade's Assistant)
konohamaru-sarutobi-academy-student.jpg	https://files.catbox.moe/z59w1y.jpeg	Konohamaru Sarutobi (Academy Student)
konohamaru-sarutobi-genin.jpg	https://files.catbox.moe/1hnq6o.jpeg	Konohamaru Sarutobi (Genin)
konohamaru-sarutobi-jonin-sensei.jpg	https://files.catbox.moe/leis5w.jpeg	Konohamaru Sarutobi (Jōnin Sensei)
ebisu-tokubetsu-jonin.jpg	https://files.catbox.moe/npf4ys.jpeg	Ebisu (Tokubetsu Jōnin)
hiashi-hyuga-clan-head.jpg	https://files.catbox.moe/f088lf.jpeg	Hiashi Hyūga (Clan Head)
hizashi-hyuga-branch-house.jpg	https://files.catbox.moe/qnp8xy.jpeg	Hizashi Hyūga (Branch House)
hanabi-hyuga-genin.jpg	https://files.catbox.moe/yfwukq.jpeg	Hanabi Hyūga (Genin)
hanabi-hyuga-adult.jpg	https://files.catbox.moe/u7sa9w.jpeg	Hanabi Hyūga (Adult)
fugaku-uchiha-clan-head.jpg	https://files.catbox.moe/4d78pt.jpeg	Fugaku Uchiha (Clan Head)
mikoto-uchiha-clan-mother.jpg	https://files.catbox.moe/1hr57u.jpeg	Mikoto Uchiha (Clan Mother)
itachi-uchiha-young-anbu.jpg	https://files.catbox.moe/0lwnr8.jpeg	Itachi Uchiha (Young ANBU)
itachi-uchiha-akatsuki.jpg	https://files.catbox.moe/6l6lvf.jpeg	Itachi Uchiha (Akatsuki)
itachi-uchiha-edo-tensei.jpg	https://files.catbox.moe/xic51x.jpeg	Itachi Uchiha (Edo Tensei)
shisui-uchiha-body-flicker.jpg	https://files.catbox.moe/an9ojf.jpeg	Shisui Uchiha (Body Flicker)
kushina-uzumaki-young.jpg	https://files.catbox.moe/zh6b6q.jpeg	Kushina Uzumaki (Young)
kushina-uzumaki-nine-tails-attack.jpg	https://files.catbox.moe/5ykzfi.jpeg	Kushina Uzumaki (Nine-Tails Attack)
kakashi-hatake-anbu-hound.jpg	https://files.catbox.moe/xcvr1x.jpeg	Kakashi Hatake (ANBU — Hound)
itachi-uchiha-anbu-weasel.jpg	https://files.catbox.moe/osv64j.jpeg	Itachi Uchiha (ANBU — Weasel)
